T,value
6035,66402.24
6036,43749.05
6037,26456.4
6038,44076.16
6039,34332.54
6040,51349.68
6041,88273.08
6042,41262.06
6043,47373.22
6044,20887.68
6045,6082.4
6046,16336.56
6047,42455.7
6048,15895.9
6049,68996.12
6050,12369.78
6051,29931.2
6052,2196.12
6053,18152.25
6054,75959.15
6055,51314.56
6056,43377.31
6057,22942.4
6058,50477.56
6059,17596.6
6060,3617.66
6061,59052.84
6062,66936.6
6063,55257.2
6064,68915.07
6065,90197.8
6066,43851.34
6067,71470.0
6068,53434.06
6069,5295.35
6070,86122.35
6071,70344.96
6072,1794.82
6073,7112.05
6074,44361.9
6075,47868.27
6076,13243.3
6077,20611.91
6078,66264.75
6079,78265.0
6080,47015.15
6081,4508.8
6082,23009.56
6083,84633.5
6084,5633.55
6085,9375.66
6086,27843.74
6087,36372.67
6088,25794.51
6089,6294.12
6090,49239.32
6091,17099.42
6092,37893.96
6093,64590.5
6094,23721.36
6095,60922.24
6096,37696.75
6097,18948.16
6098,45806.64
6099,21530.99
6100,4340.52
6101,22630.91
6102,43566.12
6103,24420.66
6104,70309.62
6105,78753.6
6106,17897.6
6107,34602.51
6108,37160.0
6109,51706.02
6110,31040.32
6111,58965.79
6112,36648.15
6113,25930.35
6114,82436.5
6115,83655.36
6116,40463.94
6117,16878.0
6118,65887.24
6119,27097.68
6120,16140.0
6121,53732.28
6122,41329.74
6123,40063.5
6124,22174.23
6125,46380.6
6126,7008.42
6127,28013.12
6128,45668.15
6129,12464.43
6130,30493.41
6131,38640.0
6132,50226.75
6133,35134.57
6134,1982.92
6135,71397.9
6136,11440.55
6137,89886.0
6138,58367.11
6139,19314.02
6140,16220.05
6141,32614.8
6142,7562.65
6143,65475.0
6144,22472.45
6145,26938.62
6146,4085.94
6147,7435.32
6148,11343.15
6149,15404.73
6150,32033.12
6151,2322.22
6152,43641.72
6153,45356.92
6154,37831.68
6155,15326.64
6156,80030.34
6157,49432.6
6158,57958.52
6159,5327.22
6160,6002.7
6161,75680.16
6162,62304.48
6163,64967.84
6164,14357.52
6165,56861.05
6166,43722.31
6167,55880.1
6168,14002.95
6169,47781.84
6170,97289.06
6171,60391.68
6172,49814.49
6173,6042.06
6174,11218.06
6175,85771.59
6176,14566.64
6177,25169.62
6178,24440.36
6179,26282.72
6180,65185.92
6181,73706.49
6182,70550.34
6183,44760.3
6184,22176.88
6185,81357.6
6186,56278.5
6187,27602.3
6188,14588.98
6189,31532.1
6190,33352.6
6191,16834.08
6192,17020.56
6193,68641.15
6194,41704.96
6195,31030.56
6196,29588.6
6197,26535.52
6198,45364.47
6199,19224.48
6200,12696.81
6201,56397.5
6202,95798.0
6203,70597.92
6204,92007.36
6205,28803.6
6206,66499.24
6207,80122.78
6208,22632.8
6209,18511.44
6210,45922.29
6211,63275.1
6212,1526.59
6213,23313.57
6214,52489.78
6215,48398.76
6216,36889.37
6217,12913.92
6218,21352.8
6219,61370.56
6220,8086.05
6221,43691.56
6222,67029.2
6223,28551.9
6224,16963.74
6225,4978.92
6226,63612.48
6227,13090.86
6228,22257.36
6229,55184.76
6230,23031.52
6231,67111.92
6232,50146.8
6233,80632.5
6234,20979.68
6235,16860.45
6236,5519.55
6237,39668.1
6238,27247.4
6239,47996.19
6240,74651.01
6241,1487.4
6242,45673.9
6243,35602.96
6244,29757.6
6245,47696.75
6246,15824.48
6247,55845.68
6248,30194.25
6249,49432.29
6250,13093.44
6251,10274.48
6252,12347.88
6253,22408.12
6254,45710.28
6255,49576.8
6256,53429.48
6257,9297.96
6258,4095.9
6259,58236.52
6260,68874.74
6261,37969.41
6262,5481.28
6263,60879.42
6264,24312.96
6265,2640.8
6266,41433.6
6267,89669.36
6268,49529.34
6269,64268.32
6270,83438.48
6271,24841.12
6272,25336.97
6273,58399.17
6274,37669.44
6275,6242.48
6276,15396.03
6277,37745.62
6278,23641.2
6279,21700.4
6280,69388.24
6281,5324.58
6282,6228.6
6283,1135.16
6284,23474.64
6285,90487.0
6286,18787.44
6287,73829.11
6288,22504.68
6289,30523.08
6290,44814.9
6291,50365.0
6292,1065.09
6293,13484.0
6294,35561.34
6295,5140.6
6296,65897.52
6297,72522.68
6298,19480.02
6299,52147.04
6300,20954.88
6301,71629.24
6302,32161.71
6303,63244.8
6304,62433.0
6305,78957.6
6306,69985.51
6307,45801.57
6308,49419.15
6309,54524.23
6310,71262.4
6311,40365.6
6312,54480.52
6313,1357.29
6314,36175.8
6315,5014.98
6316,53729.46
6317,61383.35
6318,10461.99
6319,50412.96
6320,28135.35
6321,86520.77
6322,52583.7
6323,4360.47
6324,4608.6
6325,11333.79
6326,17776.68
6327,51265.62
6328,11441.99
6329,27031.41
6330,5550.05
6331,74840.22
6332,42024.69
6333,6766.45
6334,3307.46
6335,4519.77
6336,10082.56
6337,17730.08
6338,63746.26
6339,16596.1
6340,20693.6
6341,19118.3
6342,61422.0
6343,43641.0
6344,6002.04
6345,17006.73
6346,19424.02
6347,68072.76
6348,50289.92
6349,2718.74
6350,71963.89
6351,54345.76
6352,63039.55
6353,35281.29
6354,24676.75
6355,72112.0
6356,16460.47
6357,55474.74
6358,65439.36
6359,9750.5
6360,33460.7
6361,19611.41
6362,56293.12
6363,43007.7
6364,45247.02
6365,67719.29
6366,5861.05
6367,18449.3
6368,32553.0
6369,64143.36
6370,29743.44
6371,17586.56
6372,40588.75
6373,45115.92
6374,31328.96
6375,8752.17
6376,10286.36
6377,56827.8
6378,49195.87
6379,81875.52
6380,33333.0
6381,59186.7
6382,8248.48
6383,44788.24
6384,62015.1
6385,52470.72
6386,6791.16
6387,68276.67
6388,25765.56
6389,61531.36
6390,19454.76
6391,10810.64
6392,43915.08
6393,70587.08
6394,55940.82
6395,10280.1
6396,16242.48
6397,28956.84
6398,13621.41
6399,2072.97
6400,70779.36
6401,80675.1
6402,11913.99
6403,7462.45
6404,5369.1
6405,18311.26
6406,34180.2
6407,11412.0
6408,78726.34
6409,74517.2
6410,28048.2
6411,7441.98
6412,45350.01
6413,55206.72
6414,51145.84
6415,81258.75
6416,76640.34
6417,16934.28
6418,20733.72
6419,2272.2
6420,94173.59
6421,28720.8
6422,88535.5
6423,25701.5
6424,17647.7
6425,51652.5
6426,10082.87
6427,13203.3
6428,4932.72
6429,24672.48
6430,64215.36
6431,30579.94
6432,19058.3
6433,30612.06
6434,26187.04
6435,60817.33
6436,35134.2
6437,38035.1
6438,2168.12
6439,64417.48
6440,75933.88
6441,10931.27
6442,17360.46
6443,31782.0
6444,23002.5
6445,38162.25
6446,52293.16
6447,5032.8
6448,17452.05
6449,48977.1
6450,48060.45
6451,49414.74
6452,53620.2
6453,26343.12
6454,88361.4
6455,80625.5
6456,41752.59
6457,46486.29
6458,31527.62
6459,7617.19
6460,36193.92
6461,1342.41
6462,55295.13
6463,60949.06
6464,23542.05
6465,44395.12
6466,23920.05
6467,41533.63
6468,97949.0
6469,62351.92
6470,15652.32
6471,6642.88
6472,38319.0
6473,25251.5
6474,85033.59
6475,47417.5
6476,1970.97
6477,66929.94
6478,13711.41
6479,10641.5
6480,32224.8
6481,50223.0
6482,46842.84
6483,12708.24
6484,57716.32
6485,64972.33
6486,62055.0
6487,40695.27
6488,7820.19
6489,43470.45
6490,47496.28
6491,74332.38
6492,17453.04
6493,14102.64
6494,46799.98
6495,53345.49
6496,53967.26
6497,73624.09
6498,9393.3
6499,22547.61
6500,80492.64
6501,26344.96
6502,66185.6
6503,22710.56
6504,3756.78
6505,52854.78
6506,20601.6
6507,33103.44
6508,46667.6
6509,3403.44
6510,64777.46
6511,24914.4
6512,16770.75
6513,61397.09
6514,96297.5
6515,22966.68
6516,48558.15
6517,37398.27
6518,46525.2
6519,13488.48
6520,65629.52
6521,33136.29
6522,31142.47
6523,25184.65
6524,49369.1
6525,51163.11
6526,17328.64
6527,9357.78
6528,72269.16
6529,58445.09
6530,42882.9
6531,6866.95
6532,81360.2
6533,48235.04
6534,3315.48
6535,40895.14
6536,59185.69
6537,13180.48
6538,49003.61
6539,20356.0
6540,62072.01
6541,9479.7
6542,62543.13
6543,8113.84
6544,65423.84
6545,17177.3
6546,46716.02
6547,19363.2
6548,89740.94
6549,55325.76
6550,12339.76
6551,80029.13
6552,77951.69
6553,18328.94
6554,57084.48
6555,16096.99
6556,16746.02
6557,39096.58
6558,44971.94
6559,2432.26
6560,46109.0
6561,74079.21
6562,60627.46
6563,5705.68
6564,59967.0
6565,48227.85
6566,28993.2
6567,55946.28
6568,29288.5
6569,43567.59
6570,22708.53
6571,99549.5
6572,11879.52
6573,21641.76
6574,54774.0
6575,45680.97
6576,25947.36
6577,21349.6
6578,27384.28
6579,27568.35
6580,49299.17
6581,40607.0
6582,29165.6
6583,63225.69
6584,5582.79
6585,32917.05
6586,40326.0
6587,38085.95
6588,54146.4
6589,2032.99
6590,56145.81
6591,96868.59
6592,10504.2
6593,2943.02
6594,68797.08
6595,9487.87
6596,10179.95
6597,32604.18
6598,61309.76
6599,18270.0
6600,10234.71
6601,4488.36
6602,19320.6
6603,61510.02
6604,48886.2
6605,10655.1
6606,25444.8
6607,31833.2
6608,33359.0
6609,4027.29
6610,24775.63
6611,14413.56
6612,64509.12
6613,74359.92
6614,16368.48
6615,82610.1
6616,42460.88
6617,8968.88
6618,31270.32
6619,23572.64
6620,23204.7
6621,9045.18
6622,1209.22
6623,43336.26
6624,27219.36
6625,56604.96
6626,37617.19
6627,51491.0
6628,66169.5
6629,44785.44
6630,18242.37
6631,1646.68
6632,28676.75
6633,16228.32
6634,85859.13
6635,23630.2
6636,27956.0
6637,18829.36
6638,20701.26
6639,31229.85
6640,52448.74
6641,56688.62
6642,1454.47
6643,34002.1
6644,62198.64
6645,28723.54
6646,53971.45
6647,16363.16
6648,39686.08
6649,64321.25
6650,17855.37
6651,27214.88
6652,4780.74
6653,75234.0
6654,40654.38
6655,6837.15
6656,19038.5
6657,35251.02
6658,24178.68
6659,54667.5
6660,48254.0
6661,8869.1
6662,74478.24
6663,51881.02
6664,7577.25
6665,33610.92
6666,34487.64
6667,1948.1
6668,3129.3
6669,1190.26
6670,50603.4
6671,38577.4
6672,13749.52
6673,20700.0
6674,23110.08
6675,32086.44
6676,41661.48
6677,71312.8
6678,7339.68
6679,18066.24
6680,8773.17
6681,66636.15
6682,13152.33
6683,13917.09
6684,30775.14
6685,49779.43
6686,79754.88
6687,24720.48
6688,38011.4
6689,33738.87
6690,10078.14
6691,15187.12
6692,50324.22
6693,89804.75
6694,10906.68
6695,36116.2
6696,71041.11
6697,32234.76
6698,37918.66
6699,38979.27
6700,18430.76
6701,38694.82
6702,14316.03
6703,14741.92
6704,57592.96
6705,29864.75
6706,15751.44
6707,30757.32
6708,56659.63
6709,14189.13
6710,2064.0
6711,3765.51
6712,42845.95
6713,29309.72
6714,71971.24
6715,51897.37
6716,36059.28
6717,37639.2
6718,64833.78
6719,87293.25
6720,10571.55
6721,40427.33
6722,60923.24
6723,79196.4
6724,55268.73
6725,3771.64
6726,85372.78
6727,36724.44
6728,9116.52
6729,38605.44
6730,35343.33
6731,27076.0
6732,52235.04
6733,12437.95
6734,40015.17
6735,1710.78
6736,15990.0
6737,40826.16
6738,9721.08
6739,32502.47
6740,34324.38
6741,7187.4
6742,39408.33
6743,29150.8
6744,44349.42
6745,52212.76
6746,92504.16
6747,51271.88
6748,4930.71
6749,47316.36
6750,53762.81
6751,15532.44
6752,77573.0
6753,54530.28
6754,15582.98
6755,17840.34
6756,21771.1
6757,32592.56
6758,54968.43
6759,37813.2
6760,57626.24
6761,16228.16
6762,25151.25
6763,16596.5
6764,5765.75
6765,23653.8
6766,22526.4
6767,42486.84
6768,48447.06
6769,26533.12
6770,51377.2
6771,48220.51
6772,43269.1
6773,21777.56
6774,24644.2
6775,37693.72
6776,67148.8
6777,24256.05
6778,15328.32
6779,23353.2
6780,10460.8
6781,39436.32
6782,67478.88
6783,19020.14
6784,4060.05
6785,44041.09
6786,12004.32
6787,60548.73
6788,75606.98
6789,51573.36
6790,10438.26
6791,15820.29
6792,75112.83
6793,2890.84
6794,17449.51
6795,78281.88
6796,4810.71
6797,93642.0
6798,77836.8
6799,37542.29
6800,73777.0
6801,43905.0
6802,46486.8
6803,68969.52
6804,27239.3
6805,32325.35
6806,1181.13
6807,22576.75
6808,89901.77
6809,7299.08
6810,21125.76
6811,11666.62
6812,45365.88
6813,52226.82
6814,34729.98
6815,9783.99
6816,27349.53
6817,49493.67
6818,29849.2
6819,10795.04
6820,33794.03
6821,1784.88
6822,59362.42
6823,23568.3
6824,15435.3
6825,69434.7
6826,54142.5
6827,67646.04
6828,52185.91
6829,82408.48
6830,36953.62
6831,34370.56
6832,35161.5
6833,46155.2
6834,9228.31
6835,39557.81
6836,48646.98
6837,19280.58
6838,9689.68
6839,36416.8
6840,53053.0
6841,3300.21
6842,3333.36
6843,56673.12
6844,14945.4
6845,76517.91
6846,58881.2
6847,19170.96
6848,48445.6
6849,71743.24
6850,44776.71
6851,49747.83
6852,72630.63
6853,69068.6
6854,1602.65
6855,16528.56
6856,40808.32
6857,57336.2
6858,50855.02
6859,36743.06
6860,71025.0
6861,19926.9
6862,12662.4
6863,63533.36
6864,41788.7
6865,70128.84
6866,49815.48
6867,25401.75
6868,47242.17
6869,8690.16
6870,43673.76
6871,42252.8
6872,75695.24
6873,34833.6
6874,47510.29
6875,5405.68
6876,43162.9
6877,47425.56
6878,16990.56
6879,14146.44
6880,27831.44
6881,2046.14
6882,83069.12
6883,72935.52
6884,42060.2
6885,21162.4
6886,6906.72
6887,14652.95
6888,66906.08
6889,16507.68
6890,32280.6
6891,19892.28
6892,49889.84
6893,22242.66
6894,3423.45
6895,17838.7
6896,27487.3
6897,6250.44
6898,53513.39
6899,21681.48
6900,39728.85
6901,9921.72
6902,58755.06
6903,3231.51
6904,86889.15
6905,36620.22
6906,49572.0
6907,61938.06
6908,55102.5
6909,41219.2
6910,44595.73
6911,21107.68
6912,61480.44
6913,32373.04
6914,84305.58
6915,37398.2
6916,51235.02
6917,12553.42
6918,88351.56
6919,77281.72
6920,38727.36
6921,14370.6
6922,27043.27
6923,26862.0
6924,18828.72
6925,26178.6
6926,7028.14
6927,45390.18
6928,35257.86
6929,9431.24
6930,42444.92
6931,70334.56
6932,21749.84
6933,16806.8
6934,16954.38
6935,33263.68
6936,40907.37
6937,88592.65
6938,22847.52
6939,23053.94
6940,79916.4
6941,73523.92
6942,23564.0
6943,75969.82
6944,51929.24
6945,39866.94
6946,3701.6
6947,71564.76
6948,60553.39
6949,44658.64
6950,7872.56
6951,19147.7
6952,16725.6
6953,28413.36
6954,58971.84
6955,52408.66
6956,36875.96
6957,36313.64
6958,61886.94
6959,79110.11
6960,45054.16
6961,30656.64
6962,75272.12
6963,86635.56
6964,3438.6
6965,66357.2
6966,63322.35
6967,36162.99
6968,17666.01
6969,72560.46
6970,12283.74
6971,93646.5
6972,33981.58
6973,48743.8
6974,9231.48
6975,12333.04
6976,25999.48
6977,20052.9
6978,15088.0
6979,47834.54
6980,47696.5
6981,36351.45
6982,6690.48
6983,16111.68
6984,44271.0
6985,31109.68
6986,10781.2
6987,32904.76
6988,15766.52
6989,65829.2
6990,24807.36
6991,71557.5
6992,58649.64
6993,24203.6
6994,68822.36
6995,36138.96
6996,70543.62
6997,66640.47
6998,8874.63
6999,33079.17
7000,50562.43
7001,34683.75
7002,87015.67
7003,68787.03
7004,22799.88
7005,57522.15
7006,51217.2
7007,58664.72
7008,67413.5
7009,39328.38
7010,69818.4
7011,12722.5
7012,30460.77
7013,7442.75
7014,52642.92
7015,74794.58
7016,46550.62
7017,67708.0
7018,34559.49
7019,65732.4
7020,25635.09
7021,2664.84
7022,7477.92
7023,63590.05
7024,40297.07
7025,7377.45
7026,14776.96
7027,51423.84
7028,26920.44
7029,1710.79
7030,5615.8
7031,3960.81
7032,41615.08
7033,9193.45
7034,53744.95
7035,29540.97
7036,11900.7
7037,74872.8
7038,27175.72
7039,19494.0
7040,16681.83
7041,55285.44
7042,13133.36
7043,4585.38
7044,58772.7
7045,68367.36
7046,47524.5
7047,24486.66
7048,12588.48
7049,68913.52
7050,41041.8
7051,10990.3
7052,6396.06
7053,40919.58
7054,66885.12
7055,21703.6
7056,29971.92
7057,42467.31
7058,16247.68
7059,15382.64
7060,4520.56
7061,44585.28
7062,51170.7
7063,68024.98
7064,25600.79
7065,56772.04
7066,34809.48
7067,99223.53
7068,54780.72
7069,45888.96
7070,1363.4
7071,81263.7
7072,76122.0
7073,33033.88
7074,15783.57
7075,62687.94
7076,67362.22
7077,54741.5
7078,15781.65
7079,29367.6
7080,13369.68
7081,25675.92
7082,57518.48
7083,32223.35
7084,46744.17
7085,71325.3
7086,37200.1
7087,30463.36
7088,68920.5
7089,50011.26
7090,43719.24
7091,23044.97
7092,9248.75
7093,1111.02
7094,67318.22
7095,54341.76
7096,75315.6
7097,49865.34
7098,6394.32
7099,1783.86
7100,59841.74
7101,39561.6
7102,60340.0
7103,21956.32
7104,49331.8
7105,39658.6
7106,7357.14
7107,36397.4
7108,62624.34
7109,55968.55
7110,33632.32
7111,59192.96
7112,36783.72
7113,15289.02
7114,41768.28
7115,24936.8
7116,73218.56
7117,45606.24
7118,1011.08
7119,29445.06
7120,28397.21
7121,21244.58
7122,24068.44
7123,27372.3
7124,7307.08
7125,21988.05
7126,18107.85
7127,26520.0
7128,49204.01
7129,70479.82
7130,50605.17
7131,49229.7
7132,46828.15
7133,44850.96
7134,25648.35
7135,39730.2
7136,42414.08
7137,60712.26
7138,39939.12
7139,17252.01
7140,34650.72
7141,28048.8
7142,42523.2
7143,1825.72
7144,43006.95
7145,16587.84
7146,4083.92
7147,25543.44
7148,49343.76
7149,63266.0
7150,50100.96
7151,79461.45
7152,2826.96
7153,57628.9
7154,44021.08
7155,17188.56
7156,68619.24
7157,29937.35
7158,47160.36
7159,15541.05
7160,24757.92
7161,53334.9
7162,5593.56
7163,2268.24
7164,18389.2
7165,32586.06
7166,27054.25
7167,24441.03
7168,14854.14
7169,40038.86
7170,63811.23
7171,31515.62
7172,20502.02
7173,29097.72
7174,44396.4
7175,98781.6
7176,18677.0
7177,38992.08
7178,46114.88
7179,56085.44
7180,68575.68
7181,56453.76
7182,31734.0
7183,16239.76
7184,47215.29
7185,30122.82
7186,68620.4
7187,32491.4
7188,1932.02
7189,3408.24
7190,3399.39
7191,32532.24
7192,29213.04
7193,49995.66
7194,48887.08
7195,11021.5
7196,70826.56
7197,81477.44
7198,23374.54
7199,83372.96
7200,6816.42
7201,18413.72
7202,33081.25
7203,2484.66
7204,48018.75
7205,8121.54
7206,47010.85
7207,1710.72
7208,34769.8
7209,50590.96
7210,15584.32
7211,39294.92
7212,15175.76
7213,77650.02
7214,41193.0
7215,58337.6
7216,42478.47
7217,52735.6
7218,77435.32
7219,40634.76
7220,32741.32
7221,67537.68
7222,22871.04
7223,55456.5
7224,79459.16
7225,71288.75
7226,40360.4
7227,33265.32
7228,4702.65
7229,33715.66
7230,30481.44
7231,8111.84
7232,49047.6
7233,29097.6
7234,83557.35
7235,16204.2
7236,43139.24
7237,20229.2
7238,73377.04
7239,16288.8
7240,46429.2
7241,95199.16
7242,55113.3
7243,68829.15
7244,59562.3
7245,20701.0
7246,75631.5
7247,24078.32
7248,41339.9
7249,45472.62
7250,18360.54
7251,30078.75
7252,62603.1
7253,25729.34
7254,67759.96
7255,8065.19
7256,51804.45
7257,7707.96
7258,35515.6
7259,20397.24
7260,24007.41
7261,68243.34
7262,6562.24
7263,26170.22
7264,32959.87
7265,26226.2
7266,11064.34
7267,41912.28
7268,37669.2
7269,35982.77
7270,44246.0
7271,57914.56
7272,48875.05
7273,7364.42
7274,22043.14
7275,45234.56
7276,28606.8
7277,55480.76
7278,41027.04
7279,31072.96
7280,7222.25
7281,25746.67
7282,14206.68
7283,11885.88
7284,1370.29
7285,64812.5
7286,5429.49
7287,19142.9
7288,13236.23
7289,17921.6
7290,58227.4
7291,30916.48
7292,3222.27
7293,24524.36
7294,19358.13
7295,14225.1
7296,52677.24
7297,46370.5
7298,16720.56
7299,40839.12
7300,29069.3
7301,76881.0
7302,21030.23
7303,70087.05
7304,29560.11
7305,6506.95
7306,82192.19
7307,58106.7
7308,21714.21
7309,42270.78
7310,4850.07
7311,39539.47
7312,12596.64
7313,15989.68
7314,60843.75
7315,27889.44
7316,1048.06
7317,37397.43
7318,61374.72
7319,46836.72
7320,43801.56
7321,34861.58
7322,86516.8
7323,42340.75
7324,11110.1
7325,38197.25
7326,46414.2
7327,20829.36
7328,20204.28
7329,7106.95
7330,19884.41
7331,48100.36
7332,18484.5
7333,1728.76
7334,43904.24
7335,9249.17
7336,54969.64
7337,53068.47
7338,7750.33
7339,3215.08
7340,14981.76
7341,54026.4
7342,19949.67
7343,1472.52
7344,48536.26
7345,3786.6
7346,49504.84
7347,6402.56
7348,25902.13
7349,82031.0
7350,42731.7
7351,47897.85
7352,43241.38
7353,21947.4
7354,41799.9
7355,30935.75
7356,11958.21
7357,36538.2
7358,10402.8
7359,28230.93
7360,12991.88
7361,64221.69
7362,28724.85
7363,52545.98
7364,66856.68
7365,69838.47
7366,21547.2
7367,21407.1
7368,26186.56
7369,57285.52
7370,44529.32
7371,1366.31
7372,45187.56
7373,90202.14
7374,21878.56
7375,20788.9
7376,37566.27
7377,77697.4
7378,66849.23
7379,32089.86
7380,22322.88
7381,6631.08
7382,28083.12
7383,14518.64
7384,52181.84
7385,41415.68
7386,39914.75
7387,51238.07
7388,15255.45
7389,35797.02
7390,53917.11
7391,64425.9
7392,35674.83
7393,33677.1
7394,10419.64
7395,38678.6
7396,19829.81
7397,83284.96
7398,50815.88
7399,10504.92
7400,36115.8
7401,77681.58
7402,55393.89
7403,64987.2
7404,78964.2
7405,11099.04
7406,51068.16
7407,62292.3
7408,3597.75
7409,1727.81
7410,43601.5
7411,23566.66
7412,44601.9
7413,35027.28
7414,70867.34
7415,42519.05
7416,4123.2
7417,55574.0
7418,48533.6
7419,5994.48
7420,77158.31
7421,48589.44
7422,13208.91
7423,76423.5
7424,17138.81
7425,45240.08
7426,3390.3
7427,84614.88
7428,17166.12
7429,31726.24
7430,34294.2
7431,55946.7
7432,64694.7
7433,92551.08
7434,14335.65
7435,23809.1
7436,67705.93
7437,45975.3
7438,86380.36
7439,10703.11
7440,53614.33
7441,30881.0
7442,31650.8
7443,29180.48
7444,7231.07
7445,21134.12
7446,55212.88
7447,19873.44
7448,29168.43
7449,57386.35
7450,2368.2
7451,62084.75
7452,12675.42
7453,18707.92
7454,5600.64
7455,2973.06
7456,35836.2
7457,33294.96
7458,14895.0
7459,49800.96
7460,65569.02
7461,3597.78
7462,69503.07
7463,15004.86
7464,43732.16
7465,6726.92
7466,42922.88
7467,51004.36
7468,31211.6
7469,48485.06
7470,47888.73
7471,45355.86
7472,53776.94
7473,88533.69
7474,1406.42
7475,14894.8
7476,27949.6
7477,55000.64
7478,26953.92
7479,47141.08
7480,13169.13
7481,23092.12
7482,49395.06
7483,48852.0
7484,33084.81
7485,66669.6
7486,47473.5
7487,55162.38
7488,41790.25
7489,13956.84
7490,1087.18
7491,76263.6
7492,27541.62
7493,54822.72
7494,40366.59
7495,55447.2
7496,25374.31
7497,51566.76
7498,66942.94
7499,20200.25
7500,6291.2
7501,11765.52
7502,24336.26
7503,8766.45
7504,83630.26
7505,63486.72
7506,67062.06
7507,19385.25
7508,42065.0
7509,64745.0
7510,51418.92
7511,55755.16
7512,78735.9
7513,6036.05
7514,7411.64
7515,11379.6
7516,34738.02
7517,38015.25
7518,11498.34
7519,29819.85
7520,25464.45
7521,29388.2
7522,29853.93
7523,89538.0
7524,59292.42
7525,20915.4
7526,36346.08
7527,90342.5
7528,17321.16
7529,26650.89
7530,29728.24
7531,32350.49
7532,43672.86
7533,62724.22
7534,10062.71
7535,1751.66
7536,29113.04
7537,40959.16
7538,11064.41
7539,63601.74
7540,41414.1
7541,48271.25
7542,52573.68
7543,18035.55
7544,6372.84
7545,65815.6
7546,43645.25
7547,51458.49
7548,12691.92
7549,54179.72
7550,35409.44
7551,15015.0
7552,53013.09
7553,51107.49
7554,51570.12
7555,25782.37
7556,55317.6
7557,18350.82
7558,12080.25
7559,75511.3
7560,43609.38
7561,7392.7
7562,64952.55
7563,8312.88
7564,4606.59
7565,71754.13
7566,42355.43
7567,3642.45
7568,58365.19
7569,8282.85
7570,85333.0
7571,8975.89
7572,37877.2
7573,41539.4
7574,58333.8
7575,67138.4
7576,65889.48
7577,7615.86
7578,40016.82
7579,34071.17
7580,22599.04
7581,47034.77
7582,3881.8
7583,10461.43
7584,3372.6
7585,66369.12
7586,12031.46
7587,6986.5
7588,73357.83
7589,82447.4
7590,18559.2
7591,21900.58
7592,87885.0
7593,36998.08
7594,17513.64
7595,24193.84
7596,64395.94
7597,19785.81
7598,1576.56
7599,55769.4
